class,ruletype,"linguistic pattern","order of arguments",patterntype,subject,predicate,object,condAB,condBA,supA,supB,supAB,AllConf,Coherence,Cosine,IR,Kulczynski,MaxConf,string
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a work",so,twogram,,http://dbpedia.org/property/publisher,,0.00154130702836005,1,5,3244,5,0.00154130702836005,0.0015389350569406,0.0392594832920665,0.99845869297164,0.50077065351418,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'a work' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"in paperback",so,twogram,,http://dbpedia.org/property/publisher,,0.0061652281134402,1,20,3244,20,0.0061652281134402,0.00612745098039216,0.078518966584133,0.99383477188656,0.50308261405672,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'in paperback' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"United Kingdom",so,twogram,,http://dbpedia.org/property/publisher,,0.00339087546239211,1,11,3244,11,0.00339087546239211,0.00337941628264209,0.0582312241189562,0.996609124537608,0.501695437731196,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'United Kingdom' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a novel",so,twogram,,http://dbpedia.org/property/publisher,,0.00863131935881628,1,28,3244,28,0.00863131935881628,0.00855745721271394,0.0929048941596527,0.991368680641184,0.504315659679408,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'a novel' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a book",so,twogram,,http://dbpedia.org/property/publisher,,0.00770653514180025,1,25,3244,25,0.00770653514180025,0.00764759865402264,0.0877868734025779,0.9922934648582,0.5038532675709,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'a book' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"written by",so,twogram,,http://dbpedia.org/property/publisher,,0.0138717632552404,1,45,3244,45,0.0138717632552404,0.0136819702037093,0.1177784498762,0.98612823674476,0.50693588162762,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'written by' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"published by",so,twogram,,http://dbpedia.org/property/publisher,,0.0564118372379778,1,183,3244,183,0.0564118372379778,0.0533994747592647,0.237511762315002,0.943588162762022,0.528205918618989,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'published by' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"fiction by",so,twogram,,http://dbpedia.org/property/publisher,,0.00154130702836005,1,5,3244,5,0.00154130702836005,0.0015389350569406,0.0392594832920665,0.99845869297164,0.50077065351418,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'fiction by' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"by William",so,twogram,,http://dbpedia.org/property/publisher,,0.0030826140567201,1,10,3244,10,0.0030826140567201,0.00307314074984634,0.0555212937234004,0.99691738594328,0.50154130702836,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'by William' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"and published",so,twogram,,http://dbpedia.org/property/publisher,,0.0107891491985203,1,35,3244,35,0.0107891491985203,0.0106739859713327,0.103870829391703,0.98921085080148,0.50539457459926,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'and published' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"2008 by",so,twogram,,http://dbpedia.org/property/publisher,,0.00154130702836005,1,5,3244,5,0.00154130702836005,0.0015389350569406,0.0392594832920665,0.99845869297164,0.50077065351418,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { '2008 by' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"American author",so,twogram,,http://dbpedia.org/property/publisher,,0.00246609124537608,1,8,3244,8,0.00246609124537608,0.002460024600246,0.0496597547857023,0.997533908754624,0.501233045622688,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'American author' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"by Harper",so,twogram,,http://dbpedia.org/property/publisher,,0.00246609124537608,1,8,3244,8,0.00246609124537608,0.002460024600246,0.0496597547857023,0.997533908754624,0.501233045622688,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'by Harper' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"is published",so,twogram,,http://dbpedia.org/property/publisher,,0.00215782983970407,1,7,3244,7,0.00215782983970407,0.00215318363580437,0.0464524470798264,0.997842170160296,0.501078914919852,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'is published' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"science fiction",so,twogram,,http://dbpedia.org/property/publisher,,0.00154130702836005,1,5,3244,5,0.00154130702836005,0.0015389350569406,0.0392594832920665,0.99845869297164,0.50077065351418,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'science fiction' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"2001 by",so,twogram,,http://dbpedia.org/property/publisher,,0.00215782983970407,1,7,3244,7,0.00215782983970407,0.00215318363580437,0.0464524470798264,0.997842170160296,0.501078914919852,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { '2001 by' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"edition of",os,twogram,,http://dbpedia.org/property/publisher,,0.00246609124537608,1,8,3244,8,0.00246609124537608,0.002460024600246,0.0496597547857023,0.997533908754624,0.501233045622688,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'edition of' in l_e(c,p,os) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"was published",os,twogram,,http://dbpedia.org/property/publisher,,0.00154130702836005,1,5,3244,5,0.00154130702836005,0.0015389350569406,0.0392594832920665,0.99845869297164,0.50077065351418,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'was published' in l_e(c,p,os) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"an edition",os,twogram,,http://dbpedia.org/property/publisher,,0.00215782983970407,1,7,3244,7,0.00215782983970407,0.00215318363580437,0.0464524470798264,0.997842170160296,0.501078914919852,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'an edition' in l_e(c,p,os) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"Press in",os,twogram,,http://dbpedia.org/property/publisher,,0.00339087546239211,1,11,3244,11,0.00339087546239211,0.00337941628264209,0.0582312241189562,0.996609124537608,0.501695437731196,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'Press in' in l_e(c,p,os) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"in 2006",os,twogram,,http://dbpedia.org/property/publisher,,0.00154130702836005,1,5,3244,5,0.00154130702836005,0.0015389350569406,0.0392594832920665,0.99845869297164,0.50077065351418,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'in 2006' in l_e(c,p,os) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"New York",os,twogram,,http://dbpedia.org/property/publisher,,0.00184956843403206,1,6,3244,6,0.00184956843403206,0.00184615384615385,0.043006609190124,0.998150431565968,0.500924784217016,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'New York' in l_e(c,p,os) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"the United",os,twogram,,http://dbpedia.org/property/publisher,,0.0030826140567201,1,10,3244,10,0.0030826140567201,0.00307314074984634,0.0555212937234004,0.99691738594328,0.50154130702836,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'the United' in l_e(c,p,os) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"University Press",os,twogram,,http://dbpedia.org/property/publisher,,0.00184956843403206,1,6,3244,6,0.00184956843403206,0.00184615384615385,0.043006609190124,0.998150431565968,0.500924784217016,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'University Press' in l_e(c,p,os) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"United States",os,twogram,,http://dbpedia.org/property/publisher,,0.00246609124537608,1,8,3244,8,0.00246609124537608,0.002460024600246,0.0496597547857023,0.997533908754624,0.501233045622688,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'United States' in l_e(c,p,os) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"Books in",os,twogram,,http://dbpedia.org/property/publisher,,0.00493218249075216,1,16,3244,16,0.00493218249075216,0.0049079754601227,0.0702294987220624,0.995067817509248,0.502466091245376,1,"{ dbo:Book in c_e and exists o : (e, dbp:publisher, o) in G } => { 'Books in' in l_e(c,p,os) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,written,so,onegram,,http://dbpedia.org/property/authors,,0.1,1,5,50,5,0.1,0.0909090909090909,0.316227766016838,0.9,0.55,1,"{ dbo:Book in c_e and exists o : (e, dbp:authors, o) in G } => { 'written' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,book,so,onegram,,http://dbpedia.org/property/authors,,0.34,1,17,50,17,0.34,0.253731343283582,0.58309518948453,0.66,0.67,1,"{ dbo:Book in c_e and exists o : (e, dbp:authors, o) in G } => { 'book' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,American,so,onegram,,http://dbpedia.org/property/authors,,0.12,1,6,50,6,0.12,0.107142857142857,0.346410161513775,0.88,0.56,1,"{ dbo:Book in c_e and exists o : (e, dbp:authors, o) in G } => { 'American' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"book by the",so,threegram,,http://dbpedia.org/property/authors,,0.1,1,5,50,5,0.1,0.0909090909090909,0.316227766016838,0.9,0.55,1,"{ dbo:Book in c_e and exists o : (e, dbp:authors, o) in G } => { 'book by the' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"written by",so,twogram,,http://dbpedia.org/property/authors,,0.1,1,5,50,5,0.1,0.0909090909090909,0.316227766016838,0.9,0.55,1,"{ dbo:Book in c_e and exists o : (e, dbp:authors, o) in G } => { 'written by' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"book by",so,twogram,,http://dbpedia.org/property/authors,,0.16,1,8,50,8,0.16,0.137931034482759,0.4,0.84,0.58,1,"{ dbo:Book in c_e and exists o : (e, dbp:authors, o) in G } => { 'book by' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"supplement to",so,twogram,,http://dbpedia.org/property/genre,,0.00221565731166913,1,6,2708,6,0.00221565731166913,0.00221075902726603,0.0470707691850168,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'supplement to' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"3.5 edition",so,twogram,,http://dbpedia.org/property/genre,,0.00221565731166913,1,6,2708,6,0.00221565731166913,0.00221075902726603,0.0470707691850168,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { '3.5 edition' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a 1992",so,twogram,,http://dbpedia.org/property/genre,,0.00221565731166913,1,6,2708,6,0.00221565731166913,0.00221075902726603,0.0470707691850168,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'a 1992' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"fantasy and",so,twogram,,http://dbpedia.org/property/genre,,0.00221565731166913,1,6,2708,6,0.00221565731166913,0.00221075902726603,0.0470707691850168,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'fantasy and' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"nominated for",so,twogram,,http://dbpedia.org/property/genre,,0.00184638109305761,1,5,2708,5,0.00184638109305761,0.00184297825285662,0.0429695368029213,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'nominated for' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"book of",so,twogram,,http://dbpedia.org/property/genre,,0.00369276218611521,1,10,2708,10,0.00369276218611521,0.00367917586460633,0.0607681017155811,0.996307237813885,0.501846381093058,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'book of' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a series",so,twogram,,http://dbpedia.org/property/genre,,0.0051698670605613,1,14,2708,14,0.0051698670605613,0.00514327700220426,0.0719017876033781,0.994830132939439,0.502584933530281,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'a series' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"published in",so,twogram,,http://dbpedia.org/property/genre,,0.0136632200886263,1,37,2708,37,0.0136632200886263,0.0134790528233151,0.116889777519791,0.986336779911374,0.506831610044313,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'published in' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"won the",so,twogram,,http://dbpedia.org/property/genre,,0.00553914327917282,1,15,2708,15,0.00553914327917282,0.00550863018729343,0.0744254209203604,0.994460856720827,0.502769571639586,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'won the' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"book by",so,twogram,,http://dbpedia.org/property/genre,,0.00221565731166913,1,6,2708,6,0.00221565731166913,0.00221075902726603,0.0470707691850168,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'book by' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a supplement",so,twogram,,http://dbpedia.org/property/genre,,0.00184638109305761,1,5,2708,5,0.00184638109305761,0.00184297825285662,0.0429695368029213,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'a supplement' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"fantasy novel",so,twogram,,http://dbpedia.org/property/genre,,0.00332348596750369,1,9,2708,9,0.00332348596750369,0.00331247699668752,0.0576496831518066,0.996676514032496,0.501661742983752,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'fantasy novel' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a historical",so,twogram,,http://dbpedia.org/property/genre,,0.00184638109305761,1,5,2708,5,0.00184638109305761,0.00184297825285662,0.0429695368029213,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'a historical' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a science",so,twogram,,http://dbpedia.org/property/genre,,0.00221565731166913,1,6,2708,6,0.00221565731166913,0.00221075902726603,0.0470707691850168,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'a science' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"American writer",so,twogram,,http://dbpedia.org/property/genre,,0.00295420974889217,1,8,2708,8,0.00295420974889217,0.00294550810014728,0.0543526425198644,0.997045790251108,0.501477104874446,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'American writer' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"E Howard's",so,twogram,,http://dbpedia.org/property/genre,,0.00295420974889217,1,8,2708,8,0.00295420974889217,0.00294550810014728,0.0543526425198644,0.997045790251108,0.501477104874446,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'E Howard's' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"of fantasy",so,twogram,,http://dbpedia.org/property/genre,,0.00184638109305761,1,5,2708,5,0.00184638109305761,0.00184297825285662,0.0429695368029213,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'of fantasy' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"in Sue",so,twogram,,http://dbpedia.org/property/genre,,0.00295420974889217,1,8,2708,8,0.00295420974889217,0.00294550810014728,0.0543526425198644,0.997045790251108,0.501477104874446,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'in Sue' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"book in",so,twogram,,http://dbpedia.org/property/genre,,0.00332348596750369,1,9,2708,9,0.00332348596750369,0.00331247699668752,0.0576496831518066,0.996676514032496,0.501661742983752,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'book in' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"was published",so,twogram,,http://dbpedia.org/property/genre,,0.00406203840472674,1,11,2708,11,0.00406203840472674,0.00404560500183891,0.0637341227658053,0.995937961595273,0.502031019202363,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'was published' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"based on",so,twogram,,http://dbpedia.org/property/genre,,0.00184638109305761,1,5,2708,5,0.00184638109305761,0.00184297825285662,0.0429695368029213,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'based on' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"work of",so,twogram,,http://dbpedia.org/property/genre,,0.00258493353028065,1,7,2708,7,0.00258493353028065,0.00257826887661142,0.0508422415937835,0.997415066469719,0.50129246676514,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'work of' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"Robert E",so,twogram,,http://dbpedia.org/property/genre,,0.00332348596750369,1,9,2708,9,0.00332348596750369,0.00331247699668752,0.0576496831518066,0.996676514032496,0.501661742983752,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'Robert E' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"the seventh",so,twogram,,http://dbpedia.org/property/genre,,0.00221565731166913,1,6,2708,6,0.00221565731166913,0.00221075902726603,0.0470707691850168,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'the seventh' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a 2013",so,twogram,,http://dbpedia.org/property/genre,,0.00258493353028065,1,7,2708,7,0.00258493353028065,0.00257826887661142,0.0508422415937835,0.997415066469719,0.50129246676514,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'a 2013' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"the second",so,twogram,,http://dbpedia.org/property/genre,,0.00332348596750369,1,9,2708,9,0.00332348596750369,0.00331247699668752,0.0576496831518066,0.996676514032496,0.501661742983752,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'the second' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a 2006",so,twogram,,http://dbpedia.org/property/genre,,0.00221565731166913,1,6,2708,6,0.00221565731166913,0.00221075902726603,0.0470707691850168,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'a 2006' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a children's",so,twogram,,http://dbpedia.org/property/genre,,0.00369276218611521,1,10,2708,10,0.00369276218611521,0.00367917586460633,0.0607681017155811,0.996307237813885,0.501846381093058,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'a children's' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"of three",so,twogram,,http://dbpedia.org/property/genre,,0.00184638109305761,1,5,2708,5,0.00184638109305761,0.00184297825285662,0.0429695368029213,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'of three' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"known as",so,twogram,,http://dbpedia.org/property/genre,,0.00184638109305761,1,5,2708,5,0.00184638109305761,0.00184297825285662,0.0429695368029213,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'known as' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"first published",so,twogram,,http://dbpedia.org/property/genre,,0.00886262924667651,1,24,2708,24,0.00886262924667651,0.00878477306002928,0.0941415383700336,0.991137370753324,0.504431314623338,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'first published' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a fantasy",so,twogram,,http://dbpedia.org/property/genre,,0.00332348596750369,1,9,2708,9,0.00332348596750369,0.00331247699668752,0.0576496831518066,0.996676514032496,0.501661742983752,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'a fantasy' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p," first",so,twogram,,http://dbpedia.org/property/genre,,0.00221565731166913,1,6,2708,6,0.00221565731166913,0.00221075902726603,0.0470707691850168,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { ' first' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"published as",so,twogram,,http://dbpedia.org/property/genre,,0.00184638109305761,1,5,2708,5,0.00184638109305761,0.00184297825285662,0.0429695368029213,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'published as' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a short",so,twogram,,http://dbpedia.org/property/genre,,0.00221565731166913,1,6,2708,6,0.00221565731166913,0.00221075902726603,0.0470707691850168,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'a short' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a 1987",so,twogram,,http://dbpedia.org/property/genre,,0.00184638109305761,1,5,2708,5,0.00184638109305761,0.00184297825285662,0.0429695368029213,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'a 1987' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p," published",so,twogram,,http://dbpedia.org/property/genre,,0.00184638109305761,1,5,2708,5,0.00184638109305761,0.00184297825285662,0.0429695368029213,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { ' published' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"novel written",so,twogram,,http://dbpedia.org/property/genre,,0.00258493353028065,1,7,2708,7,0.00258493353028065,0.00257826887661142,0.0508422415937835,0.997415066469719,0.50129246676514,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'novel written' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"young adult",so,twogram,,http://dbpedia.org/property/genre,,0.00295420974889217,1,8,2708,8,0.00295420974889217,0.00294550810014728,0.0543526425198644,0.997045790251108,0.501477104874446,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'young adult' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a collection",so,twogram,,http://dbpedia.org/property/genre,,0.0158788774002954,1,43,2708,43,0.0158788774002954,0.0156306797528172,0.12601141773782,0.984121122599705,0.507939438700148,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'a collection' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a 2019",so,twogram,,http://dbpedia.org/property/genre,,0.00184638109305761,1,5,2708,5,0.00184638109305761,0.00184297825285662,0.0429695368029213,0.998153618906942,0.500923190546529,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'a 2019' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"by American",so,twogram,,http://dbpedia.org/property/genre,,0.00480059084194978,1,13,2708,13,0.00480059084194978,0.0047776552737964,0.0692862962060304,0.99519940915805,0.502400295420975,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'by American' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"Sue Grafton's",so,twogram,,http://dbpedia.org/property/genre,,0.00332348596750369,1,9,2708,9,0.00332348596750369,0.00331247699668752,0.0576496831518066,0.996676514032496,0.501661742983752,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'Sue Grafton's' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"anthology of",so,twogram,,http://dbpedia.org/property/genre,,0.00738552437223043,1,20,2708,20,0.00738552437223043,0.00733137829912023,0.0859390736058426,0.99261447562777,0.503692762186115,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'anthology of' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"title of",so,twogram,,http://dbpedia.org/property/genre,,0.00221565731166913,1,6,2708,6,0.00221565731166913,0.00221075902726603,0.0470707691850168,0.997784342688331,0.501107828655835,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'title of' in l_e(c,p,so) }"
http://dbpedia.org/ontology/Book,predict_localized_l_for_s_given_p,"a 2015",so,twogram,,http://dbpedia.org/property/genre,,0.00258493353028065,1,7,2708,7,0.00258493353028065,0.00257826887661142,0.0508422415937835,0.997415066469719,0.50129246676514,1,"{ dbo:Book in c_e and exists o : (e, dbp:genre, o) in G } => { 'a 2015' in l_e(c,p,so) }"
